bidId,issueDate,title,invitationNum,bidDueDate,stageId,bidResponseFormat,bidTemplateType,bidTypeId,byInvitation,companyId,stageStr,bidResponseFormatStr,page_scrape,estimatedBid,County,url,CategoriesList
110248,2023-12-01 16:42:22.517,Computerized Maintenance Management System (CMMS),413051FC,2024-02-21 14:00:00.000,3,1,1,4,False,16725,Bidding,Electronic,1,,San Diego,https://pbsystem.planetbids.com/portal/16725/bo/bo-detail/110248,"['127859 - Application Service Providers', '128240 - Professional, Scientific, and Technical Services', '128255 - Computer Systems Design Services', '128256 - Computer Facilities Management Services']"
111952,2023-11-27 17:13:33.347,UVP-Bradley Basin Cutoff Wall,OR2302,2023-12-12 14:00:00.000,3,1,2,1,False,43874,Bidding,Electronic,1,"$92,000.00",Santa Barbara,https://pbsystem.planetbids.com/portal/43874/bo/bo-detail/111952,"['272474 - Water and Sewer Line and Related Structures Construction', '272478 - Highway, Street, and Bridge Construction', '272479 - Other Heavy and Civil Engineering Construction']"
111981,2023-11-22 15:11:04.157,Storm Damage Preventive Measures Gibraltar Rd MP 0.1-7.0 and E. Camino Cielo MP 0.1-10.0,23STM1,2023-12-13 14:00:00.000,3,1,2,1,False,43874,Bidding,Electronic,1,,Santa Barbara,https://pbsystem.planetbids.com/portal/43874/bo/bo-detail/111981,"['272478 - Highway, Street, and Bridge Construction']"
111815,2023-11-16 14:55:59.160,REQUEST FOR PROPOSALS FOR DESIGN SERVICES FOR THE ISLA VISTA BIKE AND PEDESTRIAN IMPROVEMENTS PROJECT,862434,2023-12-13 14:00:00.000,3,1,4,4,False,43874,Bidding,Electronic,1,,Santa Barbara,https://pbsystem.planetbids.com/portal/43874/bo/bo-detail/111815,['273281 - Engineering Services']
112286,2023-12-06 16:46:13.103,Hyundai-Rotem Emergency Window Gaskets,RFP PO930-24,2024-02-05 14:00:00.000,3,1,4,4,False,13821,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/13821/bo/bo-detail/112286,"['27526 - Mass Transportation - Transit Bus ', '27527 - Mass Transportation - Transit Bus Accessories And Parts ', '27528 - Mass Transportation - Rail Vehicles And Systems ', '27529 - Mass Transportation - Rail Vehicle Parts And Accessories ', '27793 - Equipment Maintenance And Repair Services For Automobiles, Trucks, Trailers, Transit Buses And Other Vehicles', '27798 - Equipment Maintenance, Repair, Construction, And Related Services For Railroads', '30923 - Casement Window Hardware: Latches, Operators, And Handles ', '31166 - Gaskets, Meter ', '31407 - Gaskets, Hose And Coupling ', '31463 - Gaskets, Traffic Markers And Dividers ', '31487 - Trolley, Transit, Rubber Tired (Compressed Natural Gas) ', '31488 - Trolley, Transit, Rubber Tired (Diesel Powered) ', '31489 - Trolley, Transit, Rubber Tired (Electric) ', '31745 - Expansion Joint Material: Asphalt, Rubber, Etc. ', '31746 - Joint Sealants: Asphalt, Elastomeric Materials, Glass Filament, Impervious Membranes, Plastic, Rubber, Silicones, Water Stops, Etc.', '32031 - Glass Replacement And Repair Services, Windshield And Window (Auto), (Including Window Tinting Services) ', '32103 - Transportation Services (Not Otherwise Classified)', '123637 - All Other Rubber Product Manufacturing', '123700 - Railroad Rolling Stock Manufacturing', '123701 - All Other Transportation Equipment Manufacturing', '123742 - Support Activities for Rail Transportation', '270600 - Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers', '322265 - Synthetic Rubber Manufacturing', '322304 - Metal Window and Door Manufacturing', '322381 - Gasket, Packing, and Sealing Device Manufacturing  ', '322472 - Mixed Mode Transit Systems', '322473 - Bus and Other Motor Vehicle Transit Systems', '322474 - Other Urban Transit Systems', '322477 - All Other Transit and Ground Passenger Transportation', '322489 - All Other Support Activities for Transportation']"
111915,2023-11-22 20:24:20.187,Train Operation and Maintenance Services,MSOP158-24,2024-03-08 14:00:00.000,3,1,1,4,False,13821,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/13821/bo/bo-detail/111915,"['27528 - Mass Transportation - Rail Vehicles And Systems ', '27529 - Mass Transportation - Rail Vehicle Parts And Accessories ', '27809 - Building And Facilities Management Services ', '31792 - Flooring, Temporary Portable (Athletic Facility) ', '31972 - Facilities Management Services, Computer ', '123738 - Commuter Rail Systems', '123742 - Support Activities for Rail Transportation', '123813 - Computer Facilities Management Services', '123835 - Facilities Support Services']"
112045,2023-11-30 09:11:57.547,On-Going DSA Project Inspector Services (RE-BID),RFP #01-24-A,2023-12-20 11:00:00.000,3,3,4,4,False,47167,Bidding,Electronic and Paper,1,,San Diego,https://pbsystem.planetbids.com/portal/47167/bo/bo-detail/112045,['290347 - Building Inspection Services']
111953,2023-11-21 17:30:46.910,VETERAN'S PARK RECYCLED WATER IRRIGATION RETROFIT PROJECT,1410-0002,2023-12-20 14:00:00.000,3,1,2,1,False,49392,Bidding,Electronic,1,,Monterey,https://pbsystem.planetbids.com/portal/49392/bo/bo-detail/111953,"['312894 - Water Supply and Irrigation Systems', '312898 - Water and Sewer Line and Related Structures Construction']"
112375,2023-12-08 11:09:36.887,Modular Office Building,F23-02,2024-01-10 14:00:00.000,3,1,2,1,False,49392,Bidding,Electronic,1,,Monterey,https://pbsystem.planetbids.com/portal/49392/bo/bo-detail/112375,['312922 - Prefabricated Wood Building Manufacturing']
112324,2023-12-07 10:51:10.637,RFP Collection Agency Services,RFP 2024-05,2024-01-11 14:00:00.000,3,1,4,4,False,26879,Bidding,Electronic,1,,Riverside,https://pbsystem.planetbids.com/portal/26879/bo/bo-detail/112324,"['372280 - Administrative Management and General Management Consulting Services', '372281 - Other Management Consulting Services', '372283 - Office Administrative Services', '390018 - Collection Svcs, Financial Debt']"
111543,2023-11-21 15:17:55.690,LLMD Painting Project,,2023-12-15 14:00:00.000,3,1,16,8,False,36746,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/36746/bo/bo-detail/111543,"['157906 - Commercial and Institutional Building Construction', '157925 - Painting and Wall Covering Contractors', '158630 - Paint and Coating Manufacturing', '158925 - Brick, Stone, and Related Construction Material Merchant Wholesalers']"
112171,2023-11-30 21:00:36.743,Asphalt List 23-04,,2023-12-14 14:00:00.000,3,1,2,1,False,50139,Bidding,Electronic,1,,San Diego,https://pbsystem.planetbids.com/portal/50139/bo/bo-detail/112171,"['322002 - Road And Highway Asphalt And Concrete Handling And Processing Equipment', '322046 - Concrete Raising And Undersealing Services ', '322062 - Masonry, Concrete, And Stucco Maintenance, Finishing, And Repair (Includes Inside Concrete Sawing And Grouting Work)', '322097 - Concrete ']"
111692,2023-11-14 12:22:20.150,Update Restrooms to ADA Compliance,267539,2024-01-11 14:00:00.000,3,1,2,1,False,50139,Bidding,Electronic,1,"$135,000.00",San Diego,https://pbsystem.planetbids.com/portal/50139/bo/bo-detail/111692,"['322026 - General Construction - Architectural ', '322039 - Building Construction Services, New  (Incl. Maintenance And Repair Services)', '322040 - Building Construction, Non-Residential (Office Bldg., Etc.) ', '322089 - Construction Services, General (Incl. Maintenance And Repair Services)', '322090 - Construction Services, Heavy  (Incl. Maintenance And Repair Services)', '322091 - Construction, Street (Major And Residential)(Includes Reconstruction) ', '322095 - Construction Services, Trade (New Construction) ', '322144 - Construction, Parking Lot And Alley ', '322145 - Demolition Services, Construction services']"
111900,2023-11-20 15:28:59.387,Road Salt and Sea Salt,24-292-033,2023-12-15 15:00:00.000,3,3,1,1,False,48157,Bidding,Electronic and Paper,1,,El Dorado,https://pbsystem.planetbids.com/portal/48157/bo/bo-detail/111900,['305332 - SALT (SODIUM CHLORIDE) (SEE CLASS 393 FOR TABLE SALT)']
112155,2023-11-30 15:29:21.447,2023 Chrysler Pacifica Touring L AWD,24-071-035,2023-12-20 15:00:00.000,3,3,1,1,False,48157,Bidding,Electronic and Paper,1,,El Dorado,https://pbsystem.planetbids.com/portal/48157/bo/bo-detail/112155,"['305200 - AUTOMOTIVE VEHICLES AND RELATED TRANSPORTATION EQUIPMENT (INCLUDING TRAILERS) (E', '305201 - AUTOMOBILES, SCHOOL BUSES, SUVS, AND VANS (INCLUDING DIESEL, GASOLINE, ELECTRIC,', '305202 - TRUCKS (INCLUDING, DIESEL, GASOLINE, ELECTRIC, HYBRID, AND ALTERNATIVE FUEL UNIT']"
112399,2023-12-08 15:33:42.230,Dell CAD Computers,24-204-038,2023-12-22 15:00:00.000,3,3,1,1,False,48157,Bidding,Electronic and Paper,1,,El Dorado,https://pbsystem.planetbids.com/portal/48157/bo/bo-detail/112399,['305224 - COMPUTER HARDWARE AND PERIPHERALS']
112268,2023-12-05 14:40:07.770,RFP - Integrated Library Software and Online Public Access Catalog,24-956-022,2023-12-22 15:00:00.000,3,3,4,4,False,48157,Bidding,Electronic and Paper,1,,El Dorado,https://pbsystem.planetbids.com/portal/48157/bo/bo-detail/112268,"['305226 - COMPUTER SOFTWARE', '305369 - CONSULTING SERVICES', '305370 - DATA PROCESSING, COMPUTER, PROGRAMMING, AND SOFTWARE SERVICES', '305389 - LIBRARY AND SUBSCRIPTION SERVICES (INCLUDES RESEARCH SERVICES, INTERNET AND PERI', '305392 - MISCELLANEOUS SERVICES, NO. 1 (NOT OTHERWISE CLASSIFIED)', '305393 - MISCELLANEOUS SERVICES, NO. 2 (NOT OTHERWISE CLASSIFIED)']"
111966,2023-11-22 10:06:12.333,Two (2) Above Ground Fuel Storage Tanks & Dispensing Systesms,24-830-017,2023-12-22 15:00:00.000,3,3,1,1,False,48157,Bidding,Electronic and Paper,1,,El Dorado,https://pbsystem.planetbids.com/portal/48157/bo/bo-detail/111966,"['305342 - TANKS (METAL, PLASTIC, WOOD, AND SYNTHETIC MATERIALS): MOBILE, PORTABLE, STATION']"
112075,2023-11-29 16:05:09.210,"RFP - As-Needed Geological, Geotechnical, Hydraulic, and Hydrologic Engineering Support Services",24-925-019,2024-01-03 15:00:00.000,3,3,1,4,False,48157,Bidding,Electronic and Paper,1,,El Dorado,https://pbsystem.planetbids.com/portal/48157/bo/bo-detail/112075,"['305362 - ARCHITECTURAL AND ENGINEERING SERVICES, NON-PROFESSIONAL', '305369 - CONSULTING SERVICES', '305372 - ENGINEERING SERVICES, PROFESSIONAL', '305373 - ENVIRONMENTAL AND ECOLOGICAL SERVICES', '305392 - MISCELLANEOUS SERVICES, NO. 1 (NOT OTHERWISE CLASSIFIED)', '305393 - MISCELLANEOUS SERVICES, NO. 2 (NOT OTHERWISE CLASSIFIED)', '305398 - PUBLIC WORKS AND RELATED SERVICES', '305407 - ROADSIDE, GROUNDS, RECREATIONAL AND PARK AREA SERVICES', '305408 - SAMPLING AND SAMPLE PREPARATION SERVICES (FOR TESTING)', '305410 - TESTING AND CALIBRATION SERVICES']"
112330,2023-12-07 10:44:22.300,"RFP - Construction Management, Material Testing, and Surveying Support Services for the Pioneer Trail Roundabout Construction Project",24-958-031,2024-01-12 15:00:00.000,3,3,1,4,False,48157,Bidding,Electronic and Paper,1,,El Dorado,https://pbsystem.planetbids.com/portal/48157/bo/bo-detail/112330,"['305362 - ARCHITECTURAL AND ENGINEERING SERVICES, NON-PROFESSIONAL', '305363 - BUILDING CONSTRUCTION SERVICES, NEW  (INCL. MAINTENANCE AND REPAIR SERVICES)', '305365 - CONSTRUCTION SERVICES, GENERAL (INCL. MAINTENANCE AND REPAIR SERVICES)', '305369 - CONSULTING SERVICES', '305372 - ENGINEERING SERVICES, PROFESSIONAL', '305373 - ENVIRONMENTAL AND ECOLOGICAL SERVICES', '305390 - MANAGEMENT SERVICES', '305392 - MISCELLANEOUS SERVICES, NO. 1 (NOT OTHERWISE CLASSIFIED)', '305393 - MISCELLANEOUS SERVICES, NO. 2 (NOT OTHERWISE CLASSIFIED)', '305398 - PUBLIC WORKS AND RELATED SERVICES', '305407 - ROADSIDE, GROUNDS, RECREATIONAL AND PARK AREA SERVICES', '305408 - SAMPLING AND SAMPLE PREPARATION SERVICES (FOR TESTING)', '305410 - TESTING AND CALIBRATION SERVICES']"
112307,2023-12-07 10:28:47.313,RFQ - As-Needed Workplace Investigation Services,24-918-029,2024-01-12 15:00:00.000,3,3,1,16,False,48157,Bidding,Electronic and Paper,1,,El Dorado,https://pbsystem.planetbids.com/portal/48157/bo/bo-detail/112307,"['305369 - CONSULTING SERVICES', '305386 - HUMAN SERVICES', '305390 - MANAGEMENT SERVICES', '305392 - MISCELLANEOUS SERVICES, NO. 1 (NOT OTHERWISE CLASSIFIED)', '305393 - MISCELLANEOUS SERVICES, NO. 2 (NOT OTHERWISE CLASSIFIED)', '305409 - SECURITY, FIRE, SAFETY, AND EMERGENCY SERVICES (INCLUDING DISASTER DOCUMENT RECO']"
91933,2022-03-24 16:08:19.520,RFP - Clinically Managed Residential Withdrawal Management Services ASAM Level 3.2 Services,22-952-050,2024-03-29 15:00:00.000,3,2,4,4,False,48157,Bidding,Paper,1,,El Dorado,https://pbsystem.planetbids.com/portal/48157/bo/bo-detail/91933,"['305369 - CONSULTING SERVICES', '305385 - HEALTH RELATED SERVICES (FOR HUMAN SERVICES SEE CLASS 952)', '305386 - HUMAN SERVICES', '305392 - MISCELLANEOUS SERVICES, NO. 1 (NOT OTHERWISE CLASSIFIED)', '305393 - MISCELLANEOUS SERVICES, NO. 2 (NOT OTHERWISE CLASSIFIED)']"
107472,2023-07-07 15:08:54.940,RFP - Drug Medi-Cal Organized Delivery System ASAM Levels 3.1 and 3.5 Clinically Managed Residential Treatment Services,23-952-077,2024-07-31 17:00:00.000,3,2,4,4,False,48157,Bidding,Paper,1,,El Dorado,https://pbsystem.planetbids.com/portal/48157/bo/bo-detail/107472,"['305369 - CONSULTING SERVICES', '305385 - HEALTH RELATED SERVICES (FOR HUMAN SERVICES SEE CLASS 952)', '305386 - HUMAN SERVICES', '305392 - MISCELLANEOUS SERVICES, NO. 1 (NOT OTHERWISE CLASSIFIED)', '305393 - MISCELLANEOUS SERVICES, NO. 2 (NOT OTHERWISE CLASSIFIED)']"
111958,2023-11-21 17:10:17.657,Design and Engineering Services for San Pablo Area for Recreation and Community (SPARC) Project #0501,0501,2023-12-12 17:00:00.000,3,3,4,4,False,39472,Bidding,Electronic and Paper,1,,Contra Costa,https://pbsystem.planetbids.com/portal/39472/bo/bo-detail/111958,"['178749 - Engineering Services', '178753 - Architectural Services', '178755 - Other Scientific and Technical Consulting Services\r', '178756 - Landscape Architectural Services\r']"
112226,2023-12-08 08:10:51.923,NONDESTRUCTIVE TESTING EQUIPMENT REBID,AVC2023/2024-3A,2024-01-09 11:00:00.000,3,3,1,1,False,39479,Bidding,Electronic and Paper,1,"$480,000",Los Angeles,https://pbsystem.planetbids.com/portal/39479/bo/bo-detail/112226,"['189426 - Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals', '189834 - Testing Laboratories']"
110420,2023-10-06 15:16:02.530,Newport Boulevard Landscape Improvements (Industrial Way to Pacific Coast Highway) & West Coast Highway Landscaping Improvements (West City Limits to Highland St),9926-1,2023-12-12 10:00:00.000,3,1,2,1,False,22078,Bidding,Electronic,1,"$995,000",Orange,https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/110420,"['48070 - Streetscaping Services ', '48097 - Roadside, Grounds, Recreational And Park Area Services ', '48111 - Landscaping (Including Design, Fertilizing, Planting, Etc., But Not Grounds Maintenance Or Tree Trimming Services) ', '48120 - Tree Trimming And Pruning Services ']"
111691,2023-11-15 16:46:46.310,West Coast Highway Joint Manhole & Valve Adjustments,9417-1,2023-12-13 10:00:00.000,3,1,2,1,False,22078,Bidding,Electronic,1,"$1,000,000.00",Orange,https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/111691,"['47777 - Construction Services, General (Incl. Maintenance And Repair Services)', '47783 - Construction, Street (Major And Residential)(Includes Reconstruction) ', '47786 - Paving/Resurfacing, Street (Major And Residential) ']"
112083,2023-11-29 12:06:29.627,Vehicle Customization & Upfitting Services,24-32,2023-12-13 14:00:00.000,3,1,1,4,False,22078,Bidding,Electronic,1,,Orange,https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/112083,"['46784 - Automotive Vehicles And Related Transportation Equipment (Including Trailers) ', '47871 - Equipment Maintenance And Repair Services For Automobiles, Trucks, Trailers, Transit Buses And Other Vehicles']"
111901,2023-11-21 09:04:23.567,"On-Call Fire System Maintenance, Repair & Inspection Services",24-39,2023-12-13 14:00:00.000,3,1,1,4,False,22078,Bidding,Electronic,1,,Orange,https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/111901,"['47670 - Fire Protection - Architectural Services ', '47695 - Security Systems; Intruder And Smoke Detection - Architectural ', '47716 - Building Maintenance, Installation And Repair Services ', '48123 - Security, Fire, Safety, And Emergency Services (Including Disaster Document Recovery)']"
111892,2023-11-20 17:01:15.257,29th Street Public Pier,8821-2,2023-12-13 15:00:00.000,3,1,2,1,False,22078,Bidding,Electronic,1,388500,Orange,https://pbsystem.planetbids.com/portal/22078/bo/bo-detail/111892,"['47677 - Harbors; Jetties; Piers; Ship Terminal Facilities - Architectural ', '47777 - Construction Services, General (Incl. Maintenance And Repair Services)']"
